"Actual","Predicted"
520,485.777978741791
327,325.711378814014
355,343.979413818289
259,269.638830069006
456,434.206046776526
644,600.844439315903
467,440.639882763468
592,491.251564409833
145,263.431830523787
581,549.927366564362
423,418.263129200087
355,352.554531103158
577,565.164246837439
321,312.640963181194
434,82.1725874966299
217,221.141320415008
213,220.177583968054
652,596.712127622862
426,413.586587582589
305,347.546174709913
401,386.124166503386
473,450.583819085659
464,440.30114523209
210,216.100294923333
271,267.936207502905
341,337.618505157662
331,330.223964453088
351,396.279209050107
748,525.066634363059
688,630.081856410628
316,316.389406240266
17,-10.1262695631884
426,413.586587582589
355,330.668600633094
135,135.588265267525
313,327.686975187037
332,330.082350898787
477,286.134577655072
735,773.958417972511
426,413.586587582589
581,552.257538878718
426,413.586587582589
0,505.326282578988
455,471.24120392076
767,628.990912911243
15,53.0395925686154
426,413.586587582589
604,568.188027194821
513,497.452732305667
112,72.1611840469893
268,304.926359802649
646,593.194906900542
271,267.936207502905
218,148.362215827614
501,470.889391590241
429,414.575201431237
172,167.803955953252
166,144.733109210809
202,440.117329455124
370,358.574353715279
441,473.697135407731
330,328.291448347509
278,130.39107928828
329,350.254041317985
428,311.586651367001
480,280.457685138921
44,57.5582949917306
242,278.447797347837
539,501.918952608367
384,607.033642930131
260,248.803083679819
0,8.8316126753999
111,80.8270379775897
362,261.199429385757
683,683.758046005005
56,82.3032542375148
450,436.403291463237
409,393.19362188085
594,345.628024900162
426,413.586587582589
468,535.71470318386
567,536.035032172509
252,262.101770739459
433,419.129407436167
610,662.947513265427
646,593.194906900542
548,520.197317547477
205,189.173001229287
553,515.723001873765
519,491.41230066775
97,42.5528691874458
438,419.018495304505
149,112.218104100648
124,127.808466881244
412,366.258568844463
302,237.743298465818
258,263.93703157534
517,487.852594954162
426,413.586587582589
113,514.342289392371
366,154.153796074067
539,503.527689088015
15,34.7989223358147
628,585.582427466052
54,84.9335876863959
286,283.171959477659
624,542.399657788802
343,339.263838741598
464,449.435010404205
395,389.963942963893
426,413.586587582589
268,260.997465918559
373,549.397031094922
544,486.263251449728
501,258.620856856598
400,131.556431807534
293,359.889322015525
634,590.578046048639
21,65.7395999794712
123,146.01848431013
275,279.855933629673
20,47.6451734390528
497,428.247115508948
407,395.88908813672
483,456.161372638018
426,460.7146305967
468,449.857931343032
452,409.670847610697
171,73.2844192480144
203,215.739845819549
195,143.995089836279
127,121.756919654735
313,251.406482835856
337,329.269863075041
44,78.2143447482777
271,267.936207502905
276,271.528529796749
440,356.50699499171
70,91.1446416685601
327,384.167693018134
441,408.251054454835
202,201.483652204225
264,184.280296839383
484,470.862431064123
346,326.251246381791
409,366.732215629089
523,487.835081034375
329,327.144146618051
437,367.797825071604
581,549.927366564362
271,267.490729807804
542,701.941939774172
53,65.5760581632207
259,261.194946856501
345,339.494997803546
514,500.274713455618
74,51.3543840233825
111,119.210563289791
45,62.2754960185698
468,449.857931343032
690,511.52726718306
749,770.059837255836
396,396.195733204916
440,434.729195998829
264,242.660330755962
426,417.462149305692
317,325.520059821831
515,563.210152070878
95,75.9227968598241
502,488.744179626212
53,72.3097140408614
433,419.129407436167
332,313.974765400087
224,405.480516342232
505,347.309241484506
504,506.4203434042
518,495.502890207079
539,503.527689088015
243,210.794143621302
269,265.851611611177
544,523.139626257055
175,321.769178934899
14,41.2652260700566
498,478.277550639462
345,331.660879255965
418,356.592163399324
365,359.183718777973
433,419.129407436167
767,722.071033933286
255,67.4924030192644
555,536.601617885399
276,271.528529796749
175,246.766848190087
341,337.618505157662
365,359.183718777973
48,74.0999037835553
417,541.171526706446
519,496.950639174443
276,271.528529796749
208,194.546122543655
310,299.615251916621
547,333.123557355278
326,306.798542196083
490,477.843847930119
392,365.589773215703
146,143.715896989593
415,413.170306537808
571,606.74559408036
382,454.15798717053
468,440.996797505791
44,71.6598889627586
80,88.0181060760042
425,126.20354544565
166,194.449725497917
374,356.448604473338
337,359.8721016586
265,292.735618635337
372,364.040132624313
326,233.821687738564
297,264.667727300228
184,130.572898198916
71,102.002481670592
190,269.819868350208
102,85.3716189998882
258,216.397889315458
502,428.927589466225
44,44.1171771434145
602,568.64054725356
186,239.459295082959
541,502.981736486929
459,505.847677813481
426,413.586587582589
426,413.586587582589
468,449.857931343032
336,300.801556771063
539,503.527689088015
250,315.242697389657
433,419.129407436167
357,349.445455460306
13,94.6027008926508
561,520.104781560624
426,409.098014746687
117,124.830464167491
82,110.423855961956
209,198.841553238163
48,143.047469836276
68,88.2112668854077
470,426.750613674674
485,390.432286936996
426,409.711577073284
529,502.150013544411
680,635.066994206551
462,432.446007190499
396,378.214998018536
333,311.175933965852
271,290.879441695756
140,-25.48371891834
327,326.175600308109
585,499.592775862161
162,135.721964915138
79,119.169980182802
549,519.442580639985
263,282.680341435149
693,638.315303564162
436,433.249895506199
330,316.86159317708
326,313.700855539302
43,66.2429507810956
51,57.2889054871019
465,442.618223079324
744,710.240911229361
365,359.183718777973
17,-32.8992017901625
637,589.537783932039
49,275.234557549074
44,76.788469546472
426,413.586587582589
51,76.2278850717977
243,764.402249543984
426,413.586587582589
214,241.00803116873
534,507.966702395788
51,76.0775145150001
559,525.431878698594
741,640.932110638023
627,609.318304793458
3,204.460176861743
386,373.152133756471
566,579.94665481657
744,616.789623652396
569,733.541535838471
68,47.9083113606052
324,439.535012580176
545,502.003000419326
499,471.630880983464
271,267.936207502905
428,485.301750749833
365,359.183718777973
374,356.448604473338
493,466.232521036269
496,458.316450341683
147,139.635763633927
633,587.998921793345
641,648.289573504741
313,414.192315120157
433,419.129407436167
408,296.421934175615
67,205.896939765965
509,512.506056152161
672,758.881410855991
357,342.69139291559
433,419.129407436167
152,120.236646432113
44,78.2143447482777
154,166.54150448902
327,326.175600308109
362,261.199429385757
219,237.827745988104
600,549.927366564362
426,409.181918189728
276,271.528529796749
12,12.0793134401723
468,449.857931343032
571,535.419383128423
426,413.586587582589
468,449.857931343032
91,166.093034696756
275,270.555225618196
413,403.219351655476
539,503.527689088015
479,457.648024672271
653,602.411691125526
0,457.54606537495
165,162.672756771098
474,462.851526173468
646,606.810851561878
297,295.250542927127
387,369.364632553948
374,252.793417036101
455,454.850669184397
426,413.586587582589
147,170.465410046895
14,41.2652260700566
54,80.5200706815985
102,85.3716189998882
48,272.552904878746
8,44.9508380676665
358,371.872711794758
342,330.564393695133
309,309.013313707202
322,313.325205260179
12,-14.5513002104414
345,339.494997803546
367,356.963885406424
317,151.813608648915
393,285.961551463284
321,322.431927916903
443,418.949635400699
571,551.914624653401
53,466.020265575207
278,549.169540409044
579,546.711157859262
652,594.951196288222
546,516.851215149877
124,135.711232277266
14,33.994991761341
137,159.091592445959
614,565.756564318327
375,400.74068645984
262,263.325826702668
465,34.3319953628252
594,488.073439165266
575,561.395865757606
179,188.651867002848
662,616.512704474004
20,49.5854977778417
45,76.3277508770685
703,660.056845421723
493,470.573093515099
485,740.971555749531
333,439.858086556309
43,65.7032481424541
286,252.167722997269
410,421.502307914106
144,398.768606078346
353,394.506513130243
